tiempo_s,primera_derivada,segunda_derivada
31.952539443969727,-5436.512706043686,-108460.14337221277
31.97532558441162,-5835.980425824346,-4601.111778868017
31.992371559143066,-5510.1304945055745,56149.660886035235
32.02535605430603,-4937.585851647782,68355.35070399601
32.040602922439575,-4416.444883241638,63531.56121218717
32.05130314826965,-3921.0808722527872,61501.974587883975
32.07371520996094,-3432.4132898354947,66341.86126376562
32.09133696556091,-2859.6110920325373,71707.58928572241
32.125174045562744,-2285.091861263936,60612.60516821676
32.14099073410034,-1889.809409341069,32536.43329321676
32.15135979652405,-1764.508928572468,-1436.67367785838
32.17480540275574,-1912.7961881868032,-24883.563701848743
32.191280126571655,-2162.645947802048,-30760.377318017618
32.23093223571777,-2404.962225275085,-28446.40710850399
32.23156976699829,-2617.7884615381117,-20726.465916823145
32.25387239456177,-2736.5856799442554,-7588.480855076796
32.281424045562744,-2739.2041552193405,3014.19771625433
32.29457187652588,-2688.358516484186,2578.2323145335795
32.32703733444214,-2697.952438186803,-10913.890796643955
32.3416223526001,-2862.9807692304894,-38492.391397596744
32.351507902145386,-3313.830700548351,-70673.34520951363
32.37701988220215,-3993.7542925827074,-72423.91397682013
32.39199233055115,-4472.613324177473,-27630.8164491752
32.419628620147705,-4435.847355769511,45160.64989707047
32.441317558288574,-3750.0429258243457,124938.29412778723
32.467212200164795,-2436.834649724915,183405.9495192264
32.493061780929565,-815.5477335167234,205000.3219436576
32.49445176124573,843.1705013736064,200271.77412441687
32.51471447944641,2388.8006524739467,189320.32323152726
32.54003858566284,3872.2956730780425,182323.41389074235
32.55644130706787,5305.975274725824,170792.46437145912
32.58191394805908,6604.975103021388,150802.44462558313
32.59641695022583,7718.814388735154,117705.29275406715
32.61655592918396,8488.259787086463,78410.72501724966
32.65495014190674,8973.385989011149,45630.151099089744
32.655566692352295,9218.342204671899,15712.193080275938
32.67496991157532,9224.781078295564,-12165.44685792087
32.701351165771484,9023.695054945165,-41046.47793593585
32.72233772277832,8568.03743132059,-67830.85078990326
32.749510049819946,7938.401442306713,-88864.50463614892
32.75145149230957,7146.2053571422075,-116271.3019401167
32.77305889129639,6078.060611264846,-149218.21342716157
32.795480489730835,4758.713942307622,-183336.19505506248
32.81677484512329,3144.681490383846,-220272.52532620876
32.8510684967041,1234.3535370882819,-244761.70801847274
32.85186457633972,-771.5058379117181,-230305.095295364
32.87356233596802,-2450.5279876375425,-162577.53476986635
32.90799140930176,-3372.74639422958,-76471.01433718717
32.91175293922424,-3674.0642170325373,-16344.00755506249
32.93157124519348,-3634.2505151105797,8112.980769169553
32.96647667884827,-3544.2565247258244,-2721.765539149601
32.98622369766235,-3677.7987637369733,-21067.18964631682
32.996737003326416,-3881.3315590668935,-19720.391912755986
33.02296423912048,-3993.325034341069,-10107.690161248684
33.04603815078735,-4043.0546016468725,-4850.6181318543895
33.05333852767944,-4070.9349244507393,-2716.399811163228
33.07839894294739,-4086.516998625484,-2873.34735571676
33.096187114715576,-4116.9084821422075,-5985.469608617677
33.13263463973999,-4182.284512363367,-6272.536057736033
33.13341999053955,-4217.269059065984,-3860.641311860036
33.15433359146118,-4244.0547733531275,-1364.2363496160215
33.18935775756836,-4239.09684065984,5316.0950378696725
33.1902801990509,-4158.997252747213,12035.327953412889
33.21088480949402,-4046.531593405234,16692.77987645046
33.24799609184265,-3891.9127747240054,18637.85628415826
33.25074577331543,-3748.325892858702,10993.035285025599
33.277652978897095,-3716.024210163596,-3283.825549260655
33.305288314819336,-3800.8671016468725,-16518.39371584174
33.32619667053223,-3980.3185096170637,-25205.50738336169
33.331541776657104,-4204.1552197806595,-23450.914320051197
33.36675548553467,-4355.533138737883,-23961.9999141496
33.37092900276184,-4587.547218407053,-52978.515624829466
33.39423656463623,-5203.189388735154,-92769.41320399601
33.41667819023132,-6071.857829670989,-95189.35654193682
33.4478120803833,-6726.219093406144,-46681.83379112634
33.45371413230896,-6818.767170329011,30649.038461490363
33.478572368621826,-6235.834478022298,110292.53949163831
33.49749565124512,-5054.086538462798,163057.7674279152
33.53094506263733,-3626.9101991756543,179369.58061477524
33.53168821334839,-2184.1732486263936,185746.74836878557
33.551066160202026,-654.9622252750851,193128.64869516488
33.58585548400879,905.8851304962445,190194.9368990472
33.606162786483765,2388.1567651096702,178776.66766810307
33.61385893821716,3766.3118131858937,163359.589629124
33.638216972351074,5001.910199175654,139814.77506871443
33.65786838531494,6003.3482142853245,110984.71840665524
33.69516849517822,6777.665693682138,79110.9525241609
33.696624755859375,7269.123454671899,40913.67616751995
33.717609882354736,7432.2845123624575,6222.903073364705
33.73144817352295,7368.689903845734,-21960.583361931185
33.75279879570007,7080.9151785715585,-54047.636933319154
33.77243614196777,6503.927712912628,-86064.93604054321
33.80308485031128,5703.876201922867,-108216.00274732645
33.819093465805054,4772.471668955404,-132498.60491066557
33.83274865150452,3583.898523352218,-170420.88770597274
33.85385489463806,2045.7374656598404,-214756.55691972407
33.87299299240112,147.79361263663304,-240600.58593755684
33.90527629852295,-1803.871909341069,-213118.6684408135
33.92492127418518,-3262.105082416383,-138317.73695051196
33.93284273147583,-4016.9557005492607,-59450.92505157845
33.95907211303711,-4213.319883241638,-7554.94505506249
33.98094201087952,-4137.8348214302605,13737.605168159917
33.99045467376709,-3993.5182005510796,19723.07477706181
34.015382289886475,-3822.2656249972715,23762.126545534556
34.03846549987793,-3613.3241758225267,25998.29369825102
34.06037354469299,-3406.292925825255,25318.18767158711
34.069575548172,-3208.233173077133,29795.887706086432
34.08957028388977,-2929.5587225278723,41376.47020939994
34.12226676940918,-2546.209649726734,43207.524896956784
34.14212727546692,-2238.2383241765638,59760.66110088141
34.149879455566406,-1590.0390721126314,45116.28132644318
34.171098709106445,-1516.3778229534728,-21991.071166610254
34.19051456451416,-1941.8962107783955,-20593.830405346125
34.22136163711548,-1845.8791094390108,11152.702609308562
34.24255967140198,-1763.4529690294585,9453.832493079517
34.252235889434814,-1694.6177895497385,7754.962376850472
34.27586102485657,-1639.373570999851,6056.09226067827
34.29528617858887,-1597.7203133788862,4357.222144392381
34.329468965530396,-1569.6580166895728,2658.352028106492
34.330361127853394,-1555.1866809291823,959.4819119911335
34.350797176361084,-1554.3063060977147,-739.3882041810684
34.37964844703674,-1567.0168921960794,-2438.2583204669572
34.39755868911743,-1593.318439225186,-2678.1287985500057
34.41004204750061,-1609.8669529728795,-2068.564218461688
