tiempo_s,ppg_suavizada
15.26164698600769,-66979.78296703364
15.262534379959106,-67014.43990384681
15.263838768005371,-67048.84993131936
15.28994369506836,-67082.11984890176
15.290663719177246,-67114.27472527539
15.292188167572021,-67145.23351648418
15.328457117080688,-67174.13358516549
15.329167366027832,-67202.03640109957
15.330000162124634,-67229.4835164842
15.330920696258545,-67254.82520604465
15.358802080154419,-67278.58344780286
15.363384246826172,-67301.10989011056
15.364797592163086,-67322.6857829677
15.396463394165039,-67343.63324175893
15.397538185119629,-67364.63186813254
15.398295402526855,-67386.03262362705
15.427419424057007,-67409.30322802265
15.431664943695068,-67432.63461538531
15.433367729187012,-67456.9107142864
15.43418025970459,-67483.1493818688
15.463080644607544,-67512.15178571497
15.463563680648804,-67546.60267857212
15.464313507080078,-67581.9931318688
15.490206718444824,-67613.34649725341
15.490813493728638,-67635.94780219847
15.491286039352417,-67646.77541208855
15.525840282440186,-67640.94333791277
15.526425838470459,-67617.46771978089
15.526996850967407,-67574.25274725343
15.530807256698608,-67512.94093406663
15.553021430969238,-67434.59031593475
15.553481101989746,-67341.38324175891
15.561579942703247,-67235.92342033035
15.591907978057861,-67120.29189560506
15.5923912525177,-66996.83516483584
15.592902183532715,-66869.85611263801
15.618120908737183,-66741.89045329737
15.619085788726807,-66615.71291208857
15.623213768005371,-66493.89629120946
15.658339023590088,-66379.21085164903
15.659088611602783,-66275.47458791276
15.659805059432983,-66185.9402472534
15.660436868667603,-66112.06078296769
15.689948797225952,-66057.31353022046
15.690589427947998,-66024.63564560507
15.695647954940796,-66013.66517857209
15.729423999786377,-66022.54635989078
15.730122089385986,-66043.62603022043
15.730766296386719,-66073.21565934132
15.731473207473755,-66108.14835164901
15.759372472763062,-66147.08379120944
15.76002287864685,-66187.14594780287
15.760729312896729,-66229.0291895611
15.79783034324646,-66271.38118131932
15.79848027229309,-66314.18681318747
15.800018310546875,-66357.5236950556
15.801762104034424,-66400.37877747318
15.827463626861572,-66442.1236263743
15.828229427337646,-66482.63976648418
15.829814434051514,-66521.20707417649
15.870362520217896,-66556.92925824241
15.871461153030396,-66588.62190934134
15.87238097190857,-66616.33241758311
15.874572515487671,-66639.69436813254
15.903717517852783,-66659.37912087979
15.904169082641602,-66677.34752747319
15.904622316360474,-66692.99793956112
15.912983655929565,-66707.94299450617
15.942074298858643,-66724.10096153912
15.942590713500977,-66741.40556318747
15.943131446838379,-66760.34615384684
15.96495270729065,-66781.5295329677
15.965763568878174,-66803.37568681384
15.97195053100586,-66827.21256868196
15.996949434280396,-66851.08001373692
15.997437715530396,-66877.00618131935
16.019421577453613,-66902.93818681387
16.02010154724121,-66929.66208791274
16.020811557769775,-66956.85508241825
16.03095030784607,-66983.50377747319
16.05520486831665,-67010.40693681384
16.055777311325073,-67036.47390109958
16.08024525642395,-67061.50343406662
16.082930326461792,-67086.23076923144
16.08609652519226,-67108.99965659408
16.090601921081543,-67130.44127747319
16.114829778671265,-67149.82142857209
16.115328550338745,-67167.3887362644
16.138532638549805,-67183.94471153912
16.139463186264038,-67199.15418956112
16.14006757736206,-67213.44883241823
16.172777891159058,-67226.58962912155
16.173309564590454,-67239.59271978089
16.173830032348633,-67252.43475274791
16.197081565856934,-67264.5497939567
16.19756031036377,-67277.99175824242
16.200453758239746,-67293.15659340727
16.237678050994873,-67308.93234890177
16.238351583480835,-67327.06662087979
16.239465475082397,-67347.05460164901
16.240962505340576,-67370.57314560507
16.267401218414307,-67393.48111263804
16.268140077590942,-67413.01614011056
16.275044202804565,-67425.84684066
16.301388025283813,-67427.03193681386
16.301873922348022,-67415.08482142925
16.302368640899658,-67387.57932692373
16.324339866638184,-67344.62706044022
16.324869871139526,-67286.84718406662
16.3300838470459,-67214.06284340727
16.355958700180054,-67128.32760989078
16.356588125228882,-67030.54945055013
16.37965178489685,-66923.57005494573
16.380159854888916,-66810.0236950556
16.380662202835083,-66691.85233516549
16.41332244873047,-66572.36263736329
16.4139187335968,-66454.03159340726
16.41442084312439,-66339.94642857208
16.439165115356445,-66232.58344780286
16.44033646583557,-66134.93166208858
16.441168069839478,-66049.44917582483
16.451382637023926,-65978.74965659407
16.477158784866333,-65924.17994505561
16.477926015853882,-65887.64938186879
16.49993371963501,-65868.16414835228
16.501068830490112,-65863.4347527479
16.505101442337036,-65868.92204670396
16.53112268447876,-65882.15728022043
16.531748056411743,-65900.6799450556
16.53418755531311,-65922.27506868196
16.55567240715027,-65946.23454670396
16.55616593360901,-65972.47390109954
16.55878734588623,-66001.16517857209
16.583767652511597,-66031.14148351712
16.58435320854187,-66062.24587912156
16.592411518096924,-66093.46634615451
16.61550211906433,-66123.8410027479
16.616153717041016,-66154.29773351713
16.619609594345093,-66182.7582417589
16.65170907974243,-66209.34409340724
16.652231693267822,-66233.47390109957
16.652733325958252,-66255.30837912155
16.67972469329834,-66275.6545329677
16.68783688545227,-66294.24072802263
16.688745260238647,-66311.63461538528
16.690783500671387,-66326.62774725341
16.72303557395935,-66342.17925824242
16.723784685134888,-66358.18337912152
16.72443437576294,-66373.67582417649
16.752026796340942,-66388.33962912153
16.752669095993042,-66402.44162087978
16.75332260131836,-66417.37156593474
16.759515047073364,-66432.73901098965
16.78349280357361,-66441.21316521225
16.79248857498169,-66458.47764158213
16.793004274368286,-66476.18329571477
16.818971157073975,-66494.35367224812
16.81954288482666,-66513.01231582013
16.820183992385864,-66532.1827710687
16.854832410812378,-66551.8885826318
16.85554265975952,-66572.15329514735
16.856231212615967,-66593.00045325329
16.881316900253296,-66614.45360158756
16.881965398788452,-66636.5362847881
16.882609367370605,-66659.27204749285
16.889469385147095,-66682.68443433975
