tiempo_s,primera_derivada,segunda_derivada
12.725412607192993,-4204.176682689649,2656.035370819154
12.72599196434021,-4119.634271979521,13830.16397647907
12.72649359703064,-3982.894059065984,18694.196428668874
12.749522686004639,-3820.527129120819,23882.855425767957
12.750174760818481,-3600.7683722536967,26710.59409345844
12.755051136016846,-3393.157623625484,23933.829842121668
12.787239074707031,-3217.82709477975,21678.88264074236
12.787729263305664,-3046.2955013736064,22160.45673071676
12.788186073303223,-2863.259787088282,20146.96729060006
12.811251640319824,-2723.9440247240054,17782.02266484641
12.812091588973999,-2578.7474244507393,15853.043440813508
12.816437005996704,-2470.2953296709893,4081.9775927047885
12.843631744384766,-2513.4357829674627,-4335.508241751995
12.844186782836914,-2539.6634615390212,1065.0970123151637
12.844719409942627,-2496.39423077042,7265.195741751995
12.867820501327515,-2423.4203296709893,9436.97415874567
12.868353128433228,-2345.4026442304894,7448.9719265784515
12.873064756393433,-2304.236778845734,5295.973557792877
12.90605092048645,-2260.6670673058034,5558.89423071676
12.906742572784424,-2215.294471154266,4546.113066453472
12.90747332572937,-2187.929258242548,-497.67127399036326
12.936200380325317,-2223.2572115381117,-6931.179172397606
