Tiempo (s),PPG Suavizada,Primera Derivada,Segunda Derivada
27.29392695426941,-68006.46119505563,-358.30185439408524,307656.0890281712
27.302215814590454,-67999.44780219845,2099.888392856883,297471.93724227825
27.326884984970093,-67972.86298076992,4401.249141482367,275059.29129472404
27.342098236083984,-67929.02781593474,6500.837053572468,246921.4135473976
27.373685359954834,-67868.84958791276,8351.991758240729,207818.67058718717
27.39032769203186,-67795.39594780288,9825.935782967463,156282.19436825928
27.40220618247986,-67711.63461538528,10852.506868132878,99425.59881517354
27.429639101028442,-67621.75583791276,11416.74536401024,48181.55477323671
27.445264101028442,-67528.96668956112,11623.411744504665,3546.7462226392854
27.47850728034973,-67435.78125000068,11473.493303572468,-30493.432348805527
27.493696212768555,-67345.39079670396,11135.516826923777,-53448.01682701927
27.50140070915222,-67257.6129807699,10618.32503434016,-82884.40075551762
27.526463747024536,-67175.49759615451,9809.366414835495,-115919.84675476396
27.541731595993042,-67100.66311813254,8763.607486263936,-149958.68389428323
27.57530689239502,-67035.27987637429,7410.027472526963,-190621.51227683443
27.587831258773804,-66982.1026785721,5713.663289834585,-235425.34126022473
27.600884914398193,-66943.86126373694,3643.222012363367,-283457.99708097277
27.624698638916016,-66923.81112637429,1178.3353365390212,-306146.9780220136
27.644535303115845,-66925.00789835231,-1255.129635988851,-270421.96085170645
27.680643320083618,-66943.89320055011,-3148.416037088282,-183238.27051858642
27.681298971176147,-66975.38255494573,-4186.941964286234,-75273.11555628557
27.702362775802612,-67010.88427197869,-4352.785885988851,5081.344436860036
27.733325242996216,-67045.02712912155,-4105.640453296473,41046.477936163225
27.748162984848022,-67076.57451923144,-3696.0422390102394,53240.09486599834
27.77643060684204,-67104.16380494571,-3253.7989354405,41324.154361177534
27.79206657409668,-67128.63530219848,-3034.855769231399,17835.67994510804
27.800958395004272,-67152.72149725341,-2968.4280563187713,6425.459306399262
27.823765516281128,-67176.13015109958,-2932.0484203290107,1813.616071387969
27.92253351211548,-67199.63427197868,-2939.4101991765638,-8092.859289263288
27.944385528564453,-67223.16071428641,-3061.5341689572233,-28793.837997852734
27.961804151535034,-67248.61881868199,-3400.1116071422075,-46714.0281592151
27.976145267486572,-67277.56250000068,-3808.958619504665,-43753.48772327925
27.97687530517578,-67309.56215659407,-4100.1674107146755,-26355.114612044872
28.005818367004395,-67343.16517857212,-4230.640453297383,-7571.042239021608
28.006399631500244,-67377.25240384683,-4221.304086539021,12901.893028868017
28.00693988800049,-67410.70604395674,-4024.2101648354947,89197.34634338283
28.014806270599365,-67441.6397664842,-2794.146545044896,92430.98664882155
28.079827308654785,-67455.41238867746,-2545.31437845435,-32908.061983050626
28.08050560951233,-67482.36479653946,-3320.675536773706,-42490.21148638121
28.107179641723633,-67508.54319726584,-3225.1577622364493,11785.582140191764
28.110570669174194,-67533.96732073525,-3132.1062225306378,11477.302786317978
28.11633276939392,-67558.65689682633,-3041.5209176553617,11169.023432444192
28.125065088272095,-67582.63165541773,-2953.4018476115307,10860.744078513562
28.14454436302185,-67605.91132638812,-2867.7490123991447,10552.464724639776
28.161591291427612,-67628.51563961612,-2784.5624120172943,10244.185370709147
28.198133945465088,-67650.46432498039,-2703.8420464677984,9935.906016721674
28.2139949798584,-67671.7771123596,-2625.5879157497475,9627.626662847888
28.221426963806152,-67692.47373163239,-2549.800019862232,9319.347309030945
28.249531269073486,-67712.5739126774,-2476.4783588052524,6835.370804878949
28.26127862930298,-67732.09738537327,-2440.434086984169,4505.533977635423
