timestamp,Crudo,Filtrado,Normalizado
1761575774.869486,-382.0,-3.164188215844414e-21,0.442
1761575774.8892455,-383.0,-3.1551210663028666e-21,0.4421
1761575774.9094188,-384.0,-3.201853801423795e-21,0.4421
1761575774.9296913,-380.0,-3.3454091047912486e-21,0.4421
1761575774.9494612,-378.0,-3.578950011146429e-21,0.4421
1761575774.9693956,-382.0,-3.848942218692718e-21,0.442
1761575774.989518,-374.0,-4.080743634992173e-21,0.442
1761575775.0094292,-379.0,-4.216463602531713e-21,0.442
1761575775.0295038,-375.0,-4.2459332759926506e-21,0.442
1761575775.0494254,-372.0,-4.214284321024083e-21,0.4421
1761575775.0686617,-370.0,-4.20103290159162e-21,0.4421
1761575775.0896401,-374.0,-4.280188249463742e-21,0.4421
1761575775.1085763,-365.0,-4.4812756605660954e-21,0.4421
1761575775.1284156,-365.0,-4.771661241548524e-21,0.4421
1761575775.1487756,-360.0,-5.070446784195181e-21,0.4421
1761575775.1681306,-364.0,-5.2882292732002676e-21,0.4421
1761575775.1875453,-361.0,-5.3732413105113616e-21,0.4421
1761575775.209404,-359.0,-5.3401048170094965e-21,0.4421
1761575775.2286437,-361.0,-5.26534120363211e-21,0.4421
1761575775.24829,-358.0,-5.25035464268028e-21,0.4421
1761575775.2683418,-359.0,-5.3696150845746556e-21,0.4421
1761575775.2884536,-352.0,-5.630358180534659e-21,0.4421
1761575775.3085444,-357.0,-5.965395474162851e-21,0.4421
1761575775.3281412,-351.0,-6.264404756011132e-21,0.4421
1761575775.348372,-349.0,-6.429252128341766e-21,0.4421
1761575775.3683414,-349.0,-6.425651026190957e-21,0.4421
1761575775.3883426,-348.0,-6.304022731028673e-21,0.4421
1761575775.4085636,-341.0,-6.177169775076625e-21,0.4421
1761575775.4280496,-341.0,-6.164304823933129e-21,0.4422
1761575775.4478524,-337.0,-6.3289991459081804e-21,0.4422
1761575775.4675422,-331.0,-6.643131835956981e-21,0.4422
1761575775.4884408,-330.0,-6.99691807235448e-21,0.4422
1761575775.508289,-329.0,-7.252029925880934e-21,0.4422
1761575775.5285695,-328.0,-7.312192931440679e-21,0.4422
1761575775.548148,-322.0,-7.175275388070004e-21,0.4422
1761575775.5681994,-320.0,-6.938791424692945e-21,0.4422
1761575775.588706,-316.0,-6.753678520107665e-21,0.4422
1761575775.609035,-313.0,-6.747947822271925e-21,0.4422
1761575775.628092,-316.0,-6.958575196899483e-21,0.4422
1761575775.6477764,-307.0,-7.307567851877605e-21,0.4422
1761575775.6681015,-308.0,-7.63684130066187e-21,0.4422
1761575775.6880805,-302.0,-7.786570376629962e-21,0.4423
1761575775.7097878,-297.0,-7.67825165264408e-21,0.4423
1761575775.7284818,-292.0,-7.359373227065431e-21,0.4423
1761575775.7466342,-292.0,-6.984523442046117e-21,0.4423
1761575775.7668777,-285.0,-6.739707144225146e-21,0.4423
1761575775.786753,-281.0,-6.746594412311443e-21,0.4423
1761575775.8072479,-275.0,-6.995677839845902e-21,0.4423
1761575775.8270695,-273.0,-7.34461008036182e-21,0.4423
1761575775.8464303,-270.0,-7.585750713396129e-21,0.4423
1761575775.866314,-269.0,-7.551043526696518e-21,0.4423
1761575775.8875878,-266.0,-7.201326582066706e-21,0.4423
1761575775.907804,-265.0,-6.6527342703561305e-21,0.4423
1761575775.9271553,-263.0,-6.123371748008596e-21,0.4423
1761575775.9465122,-256.0,-5.8242154111368854e-21,0.4423
1761575775.9665732,-260.0,-5.848445687231068e-21,0.4423
1761575775.9865246,-254.0,-6.1168602485261915e-21,0.4423
1761575776.0073557,-248.0,-6.4105539440887005e-21,0.4423
1761575776.0267231,-246.0,-6.478042640616917e-21,0.4423
1761575776.0466254,-242.0,-6.164558864696619e-21,0.4423
1761575776.0667095,-240.0,-5.497155181113394e-21,0.4423
1761575776.0876129,-241.0,-4.679092729797755e-21,0.4423
1761575776.10773,-233.0,-3.992057926364499e-21,0.4423
1761575776.127475,-230.0,-3.652753051576698e-21,0.4423
1761575776.1471262,-226.0,-3.696450991799315e-21,0.4423
1761575776.167068,-223.0,-3.949546450987104e-21,0.4423
1761575776.1872795,-223.0,-4.109715378131118e-21,0.4423
1761575776.2079053,-224.0,-3.897071598207655e-21,0.4423
1761575776.227129,-219.0,-3.200916711203209e-21,0.4423
1761575776.2471652,-218.0,-2.1453407508544292e-21,0.4423
1761575776.2670634,-215.0,-1.0355508429075867e-21,0.4423
1761575776.2872305,-213.0,-2.0716796412784843e-22,0.4423
1761575776.3073988,-209.0,1.4759480604792826e-22,0.4423
1761575776.327268,-208.0,8.73423083066583e-23,0.4423
1761575776.3471732,-204.0,-9.671427714265814e-23,0.4423
1761575776.3671422,-200.0,-2.114323358295831e-23,0.4423
1761575776.3870823,-199.0,5.944704988135765e-22,0.4423
1761575776.4060564,-194.0,1.776601848762987e-21,0.4423
1761575776.4260678,-193.0,3.2720041205643254e-21,0.4423
1761575776.4459586,-184.0,4.6665306657452e-21,0.4423
1761575776.4672089,-181.0,5.5935553547907164e-21,0.4423
1761575776.4892943,-181.0,5.927624265482421e-21,0.4423
1761575776.5057251,-181.0,5.861656595964854e-21,0.4423
1761575776.5258071,-175.0,5.821847108307828e-21,0.4423
1761575776.5471902,-177.0,6.2568439860802126e-21,0.4423
1761575776.5664504,-170.0,7.405084623794785e-21,0.4423
1761575776.5902739,-170.0,9.160546280600611e-21,0.4423
1761575776.6053607,-165.0,1.111162698625155e-20,0.4423
1761575776.6266978,-164.0,1.2741190053159115e-20,0.4423
1761575776.6465986,-159.0,1.3691205777750953e-20,0.4423
1761575776.6661136,-157.0,1.3957115588266212e-20,0.4423
1761575776.6871011,-154.0,1.390721891363662e-20,0.4423
1761575776.7054522,-150.0,1.410859027428186e-20,0.4423
1761575776.7264032,-146.0,1.504101193545361e-20,0.4423
1761575776.747659,-141.0,1.684269096092767e-20,0.4423
1761575776.7652662,-139.0,1.9221842460774325e-20,0.4423
1761575776.7853367,-135.0,2.1588169025317857e-20,0.4423
1761575776.8055837,-131.0,2.3346217095282962e-20,0.4423
1761575776.8252122,-131.0,2.420542847851718e-20,0.4423
1761575776.8472397,-130.0,2.4346059292202406e-20,0.4423
1761575776.8654408,-128.0,2.4347584655551103e-20,0.4423
1761575776.8854237,-118.0,2.4905556421872356e-20,0.4423
1761575776.906053,-121.0,2.6474396200943874e-20,0.4423
1761575776.9253037,-121.0,2.9018780613001304e-20,0.4423
1761575776.9454134,-113.0,3.200839332606422e-20,0.4423
1761575776.9651268,-112.0,3.46703967170644e-20,0.4423
1761575776.9856396,-112.0,3.6380325561654636e-20,0.4423
1761575777.0066633,-108.0,3.6994262127919405e-20,0.4423
1761575777.0287585,-103.0,3.694635456141643e-20,0.4423
1761575777.0443914,-105.0,3.704965954774755e-20,0.4423
1761575777.0642943,-103.0,3.8089966197498876e-20,0.4423
1761575777.0844564,-95.0,4.041443133507385e-20,0.4423
1761575777.1044056,-94.0,4.372917695208278e-20,0.4423
1761575777.1245036,-95.0,4.722129080752985e-20,0.4423
1761575777.144351,-94.0,4.995709310561617e-20,0.4423
1761575777.1644788,-96.0,5.1362255950791826e-20,0.4423
1761575777.1843684,-92.0,5.153745035803125e-20,0.4423
1761575777.20503,-93.0,5.123719352862135e-20,0.4423
1761575777.2246687,-92.0,5.1506898824864237e-20,0.4422
1761575777.245003,-88.0,5.315102166278899e-20,0.4422
1761575777.2643332,-91.0,5.63014369731384e-20,0.4422
1761575777.284158,-91.0,6.031573985563792e-20,0.4422
1761575777.306603,-87.0,6.407414082241257e-20,0.4422
1761575777.3242617,-89.0,6.653917184490113e-20,0.4422
1761575777.3441691,-86.0,6.729901702304317e-20,0.4422
1761575777.3644135,-83.0,6.681056204840678e-20,0.4422
1761575777.384365,-80.0,6.620126039798678e-20,0.4422
1761575777.4069624,-78.0,6.671212743920786e-20,0.4422
1761575777.4265397,-78.0,6.905508126966437e-20,0.4422
1761575777.4446404,-77.0,7.301543642010095e-20,0.4422
1761575777.4643116,-75.0,7.751829538704219e-20,0.4422
1761575777.484286,-75.0,8.114622817787464e-20,0.4422
1761575777.5048141,-74.0,8.285988541747261e-20,0.4422
1761575777.524602,-71.0,8.255568913473666e-20,0.4422
1761575777.5445447,-69.0,8.116231197070426e-20,0.4422
1761575777.5645893,-73.0,8.020384380435489e-20,0.4422
1761575777.5843527,-73.0,8.103200426949959e-20,0.4422
1761575777.6048126,-70.0,8.411176749801108e-20,0.4422
1761575777.624706,-72.0,8.873511588947882e-20,0.4422
1761575777.6445012,-72.0,9.333229889658283e-20,0.4422
1761575777.6643472,-72.0,9.624667886510886e-20,0.4422
1761575777.68348,-66.0,9.659139200963438e-20,0.4422
1761575777.7042022,-69.0,9.474539233636656e-20,0.4422
1761575777.7234073,-70.0,9.221342453736176e-20,0.4422
1761575777.743377,-72.0,9.089284104310752e-20,0.4422
1761575777.763789,-71.0,9.210121717412107e-20,0.4422
1761575777.7840807,-72.0,9.586003507653582e-20,0.4422
1761575777.803612,-72.0,1.0081967299809694e-19,0.4422
1761575777.8243592,-81.0,1.0489502200151355e-19,0.4422
1761575777.8436449,-79.0,1.0631412986274942e-19,0.4422
1761575777.8636353,-82.0,1.0455308695808442e-19,0.4422
1761575777.883346,-81.0,1.0066480462840082e-19,0.4422
1761575777.9031165,-85.0,9.68018722261817e-20,0.4422
1761575777.9235563,-89.0,9.514407844483007e-20,0.4422
1761575777.9451594,-87.0,9.676120749867901e-20,0.4421
1761575777.9636633,-88.0,1.0100041107161947e-19,0.4421
1761575777.9832535,-89.0,1.057419435870188e-19,0.4421
1761575778.0032063,-88.0,1.0843091011172546e-19,0.4421
1761575778.023712,-91.0,1.0738413114230837e-19,0.4422
1761575778.0445774,-89.0,1.0270438031255355e-19,0.4422
1761575778.0632796,-90.0,9.630736764117907e-20,0.4422
1761575778.0831828,-97.0,9.100572429998902e-20,0.4422
1761575778.1045036,-97.0,8.908277928478901e-20,0.4422
1761575778.1258824,-98.0,9.107497759045913e-20,0.4422
1761575778.1449578,-99.0,9.540687323938859e-20,0.4422
1761575778.163553,-103.0,9.910881655876762e-20,0.4422
1761575778.1834493,-104.0,9.92943721773637e-20,0.4422
1761575778.203673,-103.0,9.466368220093606e-20,0.4422
1761575778.2261724,-103.0,8.625106494440955e-20,0.4422
1761575778.2444892,-106.0,7.699208609598985e-20,0.4422
1761575778.2634327,-108.0,7.028023059805661e-20,0.4422
1761575778.2833507,-108.0,6.821746799644663e-20,0.4422
1761575778.3044987,-106.0,7.045540692794038e-20,0.4422
1761575778.3233175,-109.0,7.425817071146647e-20,0.4422
1761575778.3425653,-109.0,7.581145643589352e-20,0.4422
1761575778.3627765,-107.0,7.215443745651711e-20,0.4423
1761575778.3826303,-106.0,6.27576627926458e-20,0.4423
1761575778.4028609,-107.0,4.990875389241121e-20,0.4423
1761575778.4225824,-117.0,3.7649313026953e-20,0.4423
1761575778.4431431,-114.0,2.974887421370576e-20,0.4423
1761575778.4636421,-120.0,2.772585828346336e-20,0.4423
1761575778.4824653,-115.0,2.994820905330559e-20,0.4423
1761575778.5026693,-120.0,3.233243842927366e-20,0.4423
1761575778.5227664,-120.0,3.035175589237489e-20,0.4423
1761575778.5436754,-126.0,2.136883233974345e-20,0.4423
1761575778.5644872,-125.0,6.093772639742451e-21,0.4423
1761575778.5824242,-126.0,-1.1632615832291172e-20,0.4423
1761575778.6027524,-130.0,-2.669552930298015e-20,0.4423
1761575778.6232746,-127.0,-3.5312638709488924e-20,0.4424
1761575778.6470008,-125.0,-3.706825137911973e-20,0.4424
1761575778.6625836,-128.0,-3.5289438711091534e-20,0.4424
1761575778.6824565,-124.0,-3.549104494746382e-20,0.4424
1761575778.7022042,-125.0,-4.260916216673053e-20,0.4424
1761575778.724797,-125.0,-5.840691261344819e-20,0.4424
1761575778.7434933,-127.0,-8.041109729777322e-20,0.4424
1761575778.7624216,-132.0,-1.030045222167446e-19,0.4424
1761575778.7826788,-133.0,-1.2020564443461763e-19,0.4425
1761575778.8025217,-132.0,-1.2876699249563014e-19,0.4425
1761575778.8223307,-132.0,-1.2999422748608305e-19,0.4425
1761575778.8423734,-136.0,-1.2927941961341197e-19,0.4425
1761575778.8623207,-132.0,-1.3348524864688766e-19,0.4425
1761575778.882286,-135.0,-1.4744191425972406e-19,0.4425
1761575778.902429,-135.0,-1.7133903358766302e-19,0.4425
1761575778.922336,-137.0,-2.0041168199586722e-19,0.4425
1761575778.9421616,-136.0,-2.2719049263446143e-19,0.4425
1761575778.9620028,-136.0,-2.452635802807121e-19,0.4425
1761575778.9810479,-133.0,-2.5266229118883913e-19,0.4425
1761575779.0016859,-139.0,-2.530910135562022e-19,0.4425
1761575779.0227537,-137.0,-2.5426094488210086e-19,0.4425
1761575779.042127,-137.0,-2.6406080525781005e-19,0.4425
1761575779.0613022,-140.0,-2.8645731860433305e-19,0.4425
1761575779.0813763,-140.0,-3.1924663407615196e-19,0.4426
1761575779.101443,-146.0,-3.549127269432857e-19,0.4426
1761575779.1235006,-150.0,-3.8428987293327666e-19,0.4426
1761575779.141362,-150.0,-4.012528362388433e-19,0.4426
1761575779.1614816,-150.0,-4.0604131745531803e-19,0.4425
1761575779.1815898,-158.0,-4.054252762255331e-19,0.4425
1761575779.2016711,-151.0,-4.0947895017195333e-19,0.4425
1761575779.223581,-160.0,-4.2648562478999717e-19,0.4425
1761575779.2414563,-162.0,-4.585383874598188e-19,0.4425
1761575779.2614768,-169.0,-5.001584412807084e-19,0.4425
1761575779.2814226,-165.0,-5.40789420953835e-19,0.4425
1761575779.3014479,-169.0,-5.70048688425608e-19,0.4425
1761575779.322328,-171.0,-5.831301717630093e-19,0.4425
1761575779.3422048,-173.0,-5.835541753719444e-19,0.4425
1761575779.3616326,-174.0,-5.81710769518138e-19,0.4425
1761575779.3816051,-176.0,-5.897606472847346e-19,0.4425
1761575779.4015043,-183.0,-6.153788298716045e-19,0.4425
1761575779.424106,-187.0,-6.575433480183607e-19,0.4425
1761575779.4411747,-189.0,-7.066545112077485e-19,0.4425
1761575779.4611127,-187.0,-7.491222691969009e-19,0.4425
1761575779.481061,-191.0,-7.742405482471315e-19,0.4425
1761575779.5016153,-196.0,-7.798769822103279e-19,0.4425
1761575779.5231233,-196.0,-7.739629968883959e-19,0.4425
1761575779.5417728,-203.0,-7.7081559911060415e-19,0.4425
1761575779.5612648,-198.0,-7.839668037907916e-19,0.4425
1761575779.5812926,-199.0,-8.190708514563143e-19,0.4425
1761575779.6011133,-205.0,-8.705830991618346e-19,0.4425
1761575779.6224558,-202.0,-9.24111926264909e-19,0.4425
1761575779.6400678,-208.0,-9.634807866646135e-19,0.4425
1761575779.6601162,-201.0,-9.79042684205603e-19,0.4425
1761575779.6806257,-202.0,-9.729788888605344e-19,0.4425
1761575779.7001085,-204.0,-9.586866820583304e-19,0.4425
1761575779.7202787,-209.0,-9.543032315884775e-19,0.4425
1761575779.741628,-212.0,-9.734655613976347e-19,0.4425
1761575779.7617438,-212.0,-1.0179867539395363e-18,0.4425
1761575779.7815418,-218.0,-1.0763463361428008e-18,0.4425
1761575779.8000638,-217.0,-1.1290468509203055e-18,0.4425
1761575779.8208718,-215.0,-1.1583648885046612e-18,0.4425
1761575779.8433998,-214.0,-1.15762547335502e-18,0.4425
1761575779.8618937,-217.0,-1.135153436455335e-18,0.4425
1761575779.8806505,-216.0,-1.1106024310338076e-18,0.4425
1761575779.9007123,-225.0,-1.1052220674423765e-18,0.4425
1761575779.922091,-221.0,-1.1308484228881081e-18,0.4425
1761575779.9413092,-217.0,-1.1832863035391485e-18,0.4425
1761575779.9616632,-224.0,-1.2437265491575033e-18,0.4425
1761575779.9812746,-223.0,-1.2878287717533724e-18,0.4425
1761575780.0023751,-222.0,-1.2980957543583594e-18,0.4425
1761575780.021915,-222.0,-1.2732535846065471e-18,0.4425
1761575780.0401616,-222.0,-1.2296217272153295e-18,0.4425
1761575780.061552,-230.0,-1.1933943857660907e-18,0.4425
1761575780.0814705,-231.0,-1.1874325653673672e-18,0.4425
1761575780.1015453,-235.0,-1.2191857661486894e-18,0.4425
1761575780.122074,-233.0,-1.2760769095110753e-18,0.4425
1761575780.1431472,-241.0,-1.3310914909487578e-18,0.4425
1761575780.1601267,-241.0,-1.356129772237449e-18,0.4425
1761575780.1800659,-243.0,-1.336531924375581e-18,0.4425
1761575780.2000206,-246.0,-1.2792754370128787e-18,0.4425
1761575780.2209716,-251.0,-1.2102930676085525e-18,0.4425
1761575780.240206,-253.0,-1.1618102746964303e-18,0.4425
1761575780.2603638,-251.0,-1.1558326008370068e-18,0.4425
1761575780.2789538,-256.0,-1.1921950179075135e-18,0.4425
1761575780.2992325,-259.0,-1.2475958925378868e-18,0.4424
1761575780.319878,-263.0,-1.2866181358713499e-18,0.4424
1761575780.339817,-264.0,-1.2795519190589479e-18,0.4424
1761575780.3596547,-271.0,-1.2180603256523386e-18,0.4424
1761575780.3795679,-272.0,-1.1204434945963519e-18,0.4424
1761575780.3994424,-281.0,-1.0232908389534377e-18,0.4424
1761575780.4194658,-284.0,-9.632433236746116e-19,0.4424
1761575780.439944,-285.0,-9.578997844289102e-19,0.4424
1761575780.4591393,-289.0,-9.957568844552466e-19,0.4424
1761575780.4792798,-293.0,-1.040824171815012e-18,0.4423
1761575780.4991822,-295.0,-1.050181103264186e-18,0.4423
1761575780.5192792,-294.0,-9.959346969356429e-19,0.4423
1761575780.5399797,-304.0,-8.803605932648531e-19,0.4423
1761575780.5601227,-305.0,-7.360456666422058e-19,0.4423
1761575780.5794454,-308.0,-6.102776849122641e-19,0.4423
1761575780.5992265,-306.0,-5.410840142260511e-19,0.4423
1761575780.6197603,-307.0,-5.369989739452301e-19,0.4423
1761575780.6393096,-307.0,-5.712483253795283e-19,0.4423
1761575780.6593297,-306.0,-5.940278649473004e-19,0.4423
1761575780.6792984,-314.0,-5.573121868693102e-19,0.4423
1761575780.6994963,-313.0,-4.398631097730677e-19,0.4423
1761575780.719368,-314.0,-2.5944518549088166e-19,0.4423
1761575780.742385,-317.0,-6.531864392354521e-20,0.4424
1761575780.761954,-320.0,8.597985044698603e-20,0.4424
1761575780.7792244,-320.0,1.5973366851103326e-19,0.4424
1761575780.799166,-322.0,1.6211415491692708e-19,0.4423
1761575780.8190641,-325.0,1.3885388319057577e-19,0.4423
1761575780.8396611,-325.0,1.5329296531540824e-19,0.4423
1761575780.8603811,-324.0,2.542786913712142e-19,0.4423
1761575780.8792832,-326.0,4.501469425579538e-19,0.4424
1761575780.899132,-323.0,7.025851607000572e-19,0.4424
1761575780.9182072,-329.0,9.444645806176732e-19,0.4424
1761575780.9396257,-327.0,1.1134540535749435e-18,0.4424
1761575780.9583585,-325.0,1.1846547397299116e-18,0.4424
1761575780.9780807,-322.0,1.1852478196569049e-18,0.4424
1761575780.998114,-328.0,1.1827300916069318e-18,0.4424
1761575781.01828,-328.0,1.2516614580232521e-18,0.4424
1761575781.0390532,-337.0,1.4352395881164567e-18,0.4424
1761575781.058518,-333.0,1.7214409674285142e-18,0.4424
1761575781.0793495,-335.0,2.0467854634186855e-18,0.4424
1761575781.0980783,-337.0,2.3270116678963258e-18,0.4424
1761575781.118509,-340.0,2.4999309438936555e-18,0.4424
1761575781.140389,-339.0,2.558735055379034e-18,0.4424
1761575781.1585286,-339.0,2.558016433976121e-18,0.4424
1761575781.1782422,-341.0,2.5881444661136913e-18,0.4424
1761575781.1983056,-343.0,2.7298917493645423e-18,0.4424
1761575781.2184577,-344.0,3.0120036558003285e-18,0.4424
1761575781.238726,-345.0,3.393894829235848e-18,0.4424
1761575781.258916,-343.0,3.783594221935663e-18,0.4424
1761575781.2786105,-345.0,4.083196041710661e-18,0.4424
1761575781.2989752,-340.0,4.239431449347377e-18,0.4424
1761575781.319009,-340.0,4.273309619452126e-18,0.4424
1761575781.3389153,-349.0,4.272484849070536e-18,0.4424
1761575781.3589108,-350.0,4.3486435330117686e-18,0.4424
1761575781.3789532,-348.0,4.580485902389266e-18,0.4424
1761575781.3987436,-348.0,4.971286012652806e-18,0.4424
1761575781.4189737,-353.0,5.443737198390716e-18,0.4424
1761575781.4391527,-353.0,5.8764325621252754e-18,0.4424
1761575781.4590802,-353.0,6.1648895967493796e-18,0.4424
1761575781.4792628,-354.0,6.276508425150718e-18,0.4423
1761575781.4990802,-355.0,6.270634578851312e-18,0.4423
1761575781.5189586,-355.0,6.2717389978873856e-18,0.4423
1761575781.539146,-356.0,6.407552402353844e-18,0.4423
1761575781.5580575,-355.0,6.742730831859724e-18,0.4423
1761575781.5778925,-356.0,7.242318948027809e-18,0.4423
1761575781.5978787,-354.0,7.785327379156813e-18,0.4423
1761575781.617876,-358.0,8.22361009562753e-18,0.4423
1761575781.638107,-356.0,8.457475671931954e-18,0.4423
1761575781.6579518,-356.0,8.489495414320762e-18,0.4423
1761575781.6781132,-360.0,8.427578038048494e-18,0.4423
1761575781.697893,-360.0,8.433447614509255e-18,0.4423
1761575781.717782,-364.0,8.640854842562694e-18,0.4423
1761575781.7380145,-365.0,9.084662496960078e-18,0.4423
1761575781.7577064,-367.0,9.678132082490537e-18,0.4423
1761575781.7786193,-367.0,1.0252361817798285e-17,0.4423
1761575781.7979462,-368.0,1.0640159135125648e-17,0.4423
1761575781.8178782,-372.0,1.0762756584023197e-17,0.4423
1761575781.8379068,-374.0,1.0674449140675946e-17,0.4423
1761575781.8578746,-377.0,1.0540089226233632e-17,0.4423
1761575781.8778152,-372.0,1.0554139355681444e-17,0.4423
1761575781.8980753,-375.0,1.0840729876191201e-17,0.4423
1761575781.9180994,-374.0,1.1385792960661334e-17,0.4423
1761575781.938085,-373.0,1.2037954320929402e-17,0.4423
1761575781.9582217,-378.0,1.2580778924655303e-17,0.4423
1761575781.9781098,-376.0,1.2842016981217848e-17,0.4423
1761575781.9979668,-377.0,1.2784748871432436e-17,0.4423
1761575782.0181067,-379.0,1.2532280535462503e-17,0.4423
1761575782.0379806,-378.0,1.2310913425505113e-17,0.4423
1761575782.0580657,-382.0,1.2336666255806767e-17,0.4423
1761575782.078138,-381.0,1.2702296955597262e-17,0.4423
1761575782.0981824,-382.0,1.3323319633265586e-17,0.4422
1761575782.1182854,-382.0,1.3973674553498925e-17,0.4422
1761575782.137996,-385.0,1.4396503786866738e-17,0.4422
1761575782.1574647,-384.0,1.4435830141240793e-17,0.4422
1761575782.177852,-384.0,1.412167574405624e-17,0.4422
1761575782.197263,-385.0,1.3662347538578166e-17,0.4422
1761575782.2172613,-388.0,1.3343780724374049e-17,0.4422
1761575782.2378716,-388.0,1.3384097477209198e-17,0.4422
1761575782.2565277,-384.0,1.3816931511303083e-17,0.4422
1761575782.2765172,-386.0,1.4465387421173215e-17,0.4422
1761575782.2964048,-386.0,1.5024172670307035e-17,0.4422
1761575782.3163548,-385.0,1.5212038192067433e-17,0.4422
1761575782.3362978,-391.0,1.4918474213778353e-17,0.4422
1761575782.357529,-393.0,1.4268226251106218e-17,0.4422
1761575782.3766701,-396.0,1.3566492715025318e-17,0.4422
1761575782.3968935,-395.0,1.314798667401135e-17,0.4422
1761575782.4171023,-395.0,1.3203992990599884e-17,0.4422
1761575782.437105,-395.0,1.3676255389688322e-17,0.4422
1761575782.4571276,-398.0,1.4275749014251417e-17,0.4422
1761575782.4772465,-396.0,1.462210753929977e-17,0.4422
1761575782.4970465,-396.0,1.4436634056232875e-17,0.4422
1761575782.5171664,-399.0,1.3691039562700448e-17,0.4422
1761575782.537106,-397.0,1.2632723014209077e-17,0.4422
1761575782.5573235,-395.0,1.1668019447681391e-17,0.4422
1761575782.5771108,-396.0,1.1157773237455386e-17,0.4422
1761575782.5971222,-397.0,1.1227514994221369e-17,0.4422
1761575782.617153,-398.0,1.1691446943636714e-17,0.4422
1761575782.6368375,-397.0,1.2134721495060822e-17,0.4422
1761575782.6571295,-401.0,1.2118268796605276e-17,0.4422
1761575782.6775045,-397.0,1.1405225609047798e-17,0.4422
1761575782.6967857,-401.0,1.0092356978026521e-17,0.4422
1761575782.7165205,-395.0,8.574056281767481e-18,0.4422
1761575782.7366579,-399.0,7.350246120504343e-18,0.4422
1761575782.757675,-400.0,6.771045020909115e-18,0.4422
1761575782.7778218,-398.0,6.847979574293151e-18,0.4422
1761575782.7964282,-397.0,7.232680218061143e-18,0.4422
1761575782.8162727,-397.0,7.381484951578568e-18,0.4422
1761575782.8392098,-398.0,6.828669724212072e-18,0.4422
1761575782.8583932,-397.0,5.431235222783617e-18,0.4422
1761575782.8782942,-395.0,3.456925248267116e-18,0.4422
1761575782.8950717,-396.0,1.4629008222154728e-18,0.4423
1761575782.91535,-399.0,1.886264353435375e-20,0.4423
1761575782.9354649,-390.0,-5.884743925521272e-19,0.4423
1761575782.956059,-391.0,-5.169636642386458e-19,0.4423
1761575782.9750173,-392.0,-3.0691289173217025e-19,0.4423
1761575782.9951885,-393.0,-6.177054415332647e-19,0.4423
1761575783.0151792,-400.0,-1.8910470495359466e-18,0.4423
1761575783.0357525,-396.0,-4.112420888174543e-18,0.4423
1761575783.0556467,-394.0,-6.7988738081047666e-18,0.4423
1761575783.0756702,-399.0,-9.229386420526737e-18,0.4423
1761575783.0960221,-397.0,-1.0808874543861705e-17,0.4423
1761575783.11601,-400.0,-1.1382737364483466e-17,0.4422
1761575783.136117,-396.0,-1.1336523619857922e-17,0.4422
1761575783.1582768,-397.0,-1.141958226007683e-17,0.4422
1761575783.1759844,-399.0,-1.2372152262702144e-17,0.4422
1761575783.1955945,-396.0,-1.4540841693759728e-17,0.4422
1761575783.2159512,-394.0,-1.768155771171443e-17,0.4422
1761575783.2361684,-393.0,-2.1060359004692936e-17,0.4423
1761575783.2565932,-393.0,-2.3812904446038293e-17,0.4423
1761575783.2758343,-390.0,-2.5387242038981464e-17,0.4423
1761575783.2952893,-393.0,-2.584377602303453e-17,0.4423
1761575783.3156655,-394.0,-2.58504996254495e-17,0.4423
1761575783.3361409,-390.0,-2.636266586528263e-17,0.4423
1761575783.3558323,-392.0,-2.81393647853638e-17,0.4423
1761575783.375868,-393.0,-3.134076609301672e-17,0.4423
1761575783.3958607,-389.0,-3.541855353436618e-17,0.4423
1761575783.4158304,-390.0,-3.936918957302771e-17,0.4423
1761575783.4358728,-388.0,-4.2234394682717705e-17,0.4423
1761575783.4558249,-388.0,-4.359989897529513e-17,0.4423
1761575783.4758203,-387.0,-4.383357710816913e-17,0.4423
1761575783.495892,-389.0,-4.392804445319618e-17,0.4423
1761575783.514694,-383.0,-4.5012170974904025e-17,0.4423
1761575783.5348926,-386.0,-4.777057660802157e-17,0.4423
1761575783.5548165,-384.0,-5.2068322039459005e-17,0.4423
1761575783.5748322,-379.0,-5.698446139846381e-17,0.4423
1761575783.5948193,-378.0,-6.125482549593875e-17,0.4423
1761575783.614764,-378.0,-6.391207769452394e-17,0.4423
1761575783.6348784,-385.0,-6.479951286962549e-17,0.4423
1761575783.6548076,-382.0,-6.468652402492296e-17,0.4423
1761575783.6748176,-385.0,-6.490852270656335e-17,0.4423
1761575783.694668,-384.0,-6.669748579014898e-17,0.4423
1761575783.7149866,-383.0,-7.05370327547644e-17,0.4423
1761575783.734832,-385.0,-7.587770134563649e-17,0.4423
1761575783.7547045,-385.0,-8.137577021153263e-17,0.4423
1761575783.7748024,-383.0,-8.555443234422961e-17,0.4423
1761575783.7949874,-383.0,-8.756261124830878e-17,0.4423
1761575783.8150432,-381.0,-8.764197728902299e-17,0.4423
1761575783.8348098,-381.0,-8.704723123726442e-17,0.4423
1761575783.854817,-383.0,-8.743732090893124e-17,0.4423
1761575783.8748555,-377.0,-9.003049740097196e-17,0.4423
1761575783.8948066,-374.0,-9.495131725163097e-17,0.4423
1761575783.9148011,-370.0,-1.0111665237323637e-16,0.4423
1761575783.9347928,-373.0,-1.0674316846318957e-16,0.4423
